Date,INR=X,TCS.NS,^BSESN
2022-12-01,0.6261687536794547,0.2753778534760729,0.3458601609965717
2022-12-02,0.6142315709080499,0.2553272343839952,0.33380264040178664
2022-12-05,0.635945838438162,0.24804876375470175,0.3328193843081029
2022-12-06,0.6756957151267331,0.22577338038293915,0.32677912360813965
2022-12-07,0.7151700106604721,0.22316397662632848,0.3205231312185737
2022-12-08,0.7052681824690925,0.20665669397969855,0.3251640818520476
2022-12-09,0.7074117328835783,0.17490536884524643,0.31388054401549637
2022-12-12,0.7185737243233783,0.17144450841016678,0.31239829508514716
2022-12-13,0.7379019554805968,0.19652168984844098,0.3240798714855506
2022-12-14,0.7176973380642497,0.2147869195732126,0.32827440255125384
2022-12-15,0.7264987509745584,0.1816898782695846,0.3027816924468303
2022-12-16,0.7556874413276269,0.14606576007683847,0.2894034950799804
2022-12-19,0.7446839249630068,0.1250812082959234,0.3029893795198566
2022-12-20,0.7326633677544594,0.14809798090374615,0.2999755942195692
2022-12-21,0.7372515075816644,0.16161166774546687,0.28155534843500485
2022-12-22,0.7574141195563975,0.15675020656288297,0.2745643500210406
2022-12-23,0.757105443205143,0.13952882782648124,0.2461115609298128
2022-12-26,0.7345154258619866,0.1530147740932859,0.2670286970735045
2022-12-27,0.7594412003373163,0.1566401391204746,0.27750006854919773
2022-12-28,0.7488634664036029,0.1553218652404631,0.2770026619749557
2022-12-29,0.7551948320577893,0.16172173518787525,0.2834883225025602
2022-12-30,0.7537851039793795,0.15510202864139777,0.2749855026944934
2023-01-02,0.7466696367483969,0.15771143239800867,0.2844719185096203
2023-01-03,0.7430157997740618,0.1851229981297482,0.2881385641016576
2023-01-04,0.749664115578609,0.18693568064334265,0.2696690308775045
2023-01-05,0.7397202819456163,0.18498563754105146,0.26084601266879814
2023-01-06,0.7379439609222107,0.13030001580914474,0.24770926710370467
2023-01-09,0.7069280338589321,0.1898472478665112,0.2722754866483159
2023-01-10,0.6991449346847212,0.17141721526387843,0.2539487170422823
2023-01-11,0.6538726153160752,0.19465412275651817,0.25365922414998443
2023-01-12,0.6534054638896407,0.19775763686095993,0.24938175422042108
2023-01-13,0.6103441582204967,0.21984077506569744,0.25817486005199775
2023-01-16,0.623891549587106,0.23922368150240558,0.25329574344607364
2023-01-17,0.6551410523636019,0.2641396394918403,0.269618837002245
2023-01-18,0.6445378605864853,0.27065688488257966,0.2809317206936317
2023-01-19,0.6370717115626343,0.2611623002604033,0.27549865858851197
2023-01-20,0.6207048640392054,0.25554423726841846,0.2686341079505965
2023-01-23,0.5986984677560505,0.28464633749839674,0.27791317660607384
2023-01-24,0.6414097280784103,0.2966691921526985,0.27898866252924104
2023-01-25,0.6509112316822865,0.2929892408329331,0.25654701489205833
2023-01-26,0.6426361596843231,0.2929892408329331,0.25654701489205833
2023-01-27,0.6378309917421126,0.28248316922645555,0.2311911765738952
2023-01-30,0.6430784897134405,0.29518029882266617,0.23610802356460825
2023-01-31,0.6490763576190552,0.2530720449576285,0.23754347775346263
2023-02-01,0.664801031042658,0.28096638617863134,0.24213162850912417
2023-02-02,0.6599538576588335,0.3102089789977003,0.24863360487879937
2023-02-03,0.6879498480484978,0.3225128188301829,0.27501858759647035
2023-02-06,0.7029737943324479,0.3099560326801869,0.26530216372992843
2023-02-07,0.7471030565323238,0.31703480099866055,0.25889592962796026
2023-02-08,0.7460102786042739,0.34374912378560407,0.2698529240141776
2023-02-09,0.7391366608856149,0.3554070258225974,0.27398423119185655
2023-02-10,0.7286009323935145,0.35355303073238087,0.27040143089934965
2023-02-13,0.7269156231602736,0.3225688965515183,0.26312501855360515
2023-02-14,0.733955989753218,0.33251269951588225,0.2805408203106854
2023-02-15,0.7564963643017393,0.3440582969673287,0.28758427868908565
2023-02-16,0.7456602332574906,0.36507014189453213,0.28887277699484404
2023-02-17,0.7421228659167216,0.3331027087329119,0.27967959311915624
2023-02-20,0.7473538162898379,0.32532177575473753,0.27065783888967077
2023-02-21,0.7423067988353038,0.30492782976235566,0.2701119380070516
2023-02-22,0.7559623860363729,0.2771459422697755,0.24320201573164435
2023-02-23,0.7538016515775912,0.2840279911349475,0.23916497786370794
2023-02-24,0.7356661203837769,0.27652804333495395,0.23504987322364101
2023-02-27,0.7607007271396524,0.23798743620413476,0.22995706440837282
2023-02-28,0.7385110343840005,0.2273129822907749,0.22049444252959916
2023-03-01,0.7371261277029069,0.268241217721753,0.2335168638957381
2023-03-02,0.7191490715842734,0.23214416746955235,0.2189638125953315
2023-03-03,0.7137933777784848,0.243774030645878,0.24505805607165732
2023-03-06,0.6601377905774157,0.2604598373149509,0.2571097981390422
2023-03-07,0.6719750513134661,0.2604598373149509,0.2571097981390422
2023-03-08,0.6903441582204968,0.27088149405367346,0.2606957709563962
2023-03-09,0.6811596047669815,0.24079654227156522,0.24498010260398573
2023-03-10,0.6856560963579375,0.2375098807155278,0.22551269701096044
2023-03-13,0.6806173527025097,0.2099524532511654,0.19948632290547086
2023-03-14,0.7189403172683742,0.1723108793762247,0.18969217218017498
2023-03-15,0.7095559197441492,0.16329370109977948,0.1797056304837943
2023-03-16,0.7438247227481742,0.15548472926093737,0.18199540029218952
2023-03-17,0.7360753552164718,0.15228233342977893,0.19229420907709227
2023-03-20,0.7285837483492186,0.13205706803003148,0.1818245371682814
2023-03-21,0.7282585243997524,0.1111573785454989,0.19475336905143092
2023-03-22,0.7405966682047449,0.12503407914714137,0.19881159485316768
2023-03-23,0.7279835796910055,0.1215793335699733,0.19041992671920815
2023-03-24,0.7062521281165974,0.1192473355625221,0.17887035001333595
2023-03-27,0.7123836497000751,0.12025867340394747,0.18254707970220885
2023-03-28,0.7020477652786843,0.11666313695193709,0.18138276308332246
2023-03-29,0.6978268548425595,0.1295848757192415,0.19142958275179822
2023-03-30,0.7054266575442734,0.1295848757192415,0.19142958275179822
2023-03-31,0.6925048926792794,0.16722659873705803,0.22134717188671638
2023-04-03,0.6995369854731184,0.16391174917747708,0.22468058906534938
2023-04-04,0.695874874699677,0.16391174917747708,0.22468058906534938
2023-04-05,0.6936975926426836,0.186272143988498,0.2415872005844697
2023-04-06,0.6799497207592804,0.17554161235380272,0.24575419866667847
2023-04-07,0.6700478925679008,0.17554161235380272,0.24575419866667847
2023-04-10,0.6745112889624343,0.19953064736956705,0.24614702522542498
2023-04-11,0.6827780871612914,0.17166494158073542,0.2551738781555575
2023-04-12,0.6899686550303112,0.1873115206905911,0.26199174735643704
2023-04-13,0.6808343808175152,0.15764759924712668,0.26310065809495775
2023-04-14,0.6574850832948815,0.15764759924712668,0.26310065809495775
2023-04-17,0.6711744021384591,0.129921938618758,0.2480103170508028
2023-04-18,0.6844296647520247,0.12500604028647366,0.24268081522104912
2023-04-19,0.6931222453817885,0.10188755223729218,0.2380627520882579
2023-04-20,0.7124924819806209,0.11042687673937879,0.2399351082703418
2023-04-21,0.695874874699677,0.14191690355526787,0.24059374708949166
2023-04-24,0.6886925806297635,0.14975421254052956,0.2522263759636827
2023-04-25,0.6718000286400745,0.1504283383395626,0.2543904911272412
2023-04-26,0.6834202612611184,0.16287222333250795,0.2593176488237072
2023-04-27,0.6646756511639014,0.15714200489785202,0.2694349438655721
2023-04-28,0.6645254498878268,0.17472669567992738,0.2828665076325283
2023-05-01,0.6628318668554796,0.17472669567992738,0.2828665076325283
2023-05-02,0.6653260990628338,0.17481096140480656,0.2898937634733165
2023-05-03,0.6656602332574906,0.15261894890066774,0.28521190993020684
2023-05-04,0.6657684290919512,0.17554161235380272,0.30133774042356376
2023-05-05,0.6604381931295649,0.18115952620291176,0.2811797441539998
2023-05-08,0.6615806138522498,0.1923400218941742,0.30177282954545204
2023-05-09,0.6663609603971423,0.21068310420016156,0.30168807781025087
2023-05-10,0.6928803958694649,0.2126772935937169,0.3068764022843087
2023-05-11,0.6774389409537145,0.21006520526534,0.3058414793574007
2023-05-12,0.6924883450810677,0.20565505042520638,0.3094202006893898
2023-05-15,0.7008302439179621,0.1948398056370042,0.3186386514593955
2023-05-16,0.7063692341962486,0.1965813469987978,0.3066521727602938
2023-05-17,0.7088131871628827,0.16879990693484537,0.2958669479336553
2023-05-18,0.7216853092332416,0.16382763259547373,0.2921280140968876
2023-05-19,0.7446088243249696,0.17674922221990208,0.30077008508485026
2023-05-22,0.7595996754124972,0.21936307043421444,0.30755747538630596
2023-05-23,0.7529424493627586,0.2184361474605443,0.30808275485741876
2023-05-24,0.7584152492481984,0.22197575533409486,0.3020492924249851
2023-05-25,0.7436579738738889,0.21644180892411313,0.30491623514663524
2023-05-26,0.7460274626485708,0.2363300114243443,0.3231630118047384
2023-05-29,0.7320708364492674,0.23152641767760684,0.3331609972514604
2023-05-30,0.7324794348358772,0.2291947179559073,0.3367214765655788
2023-05-31,0.74117201546564,0.21419437492729276,0.3266595874040794
2023-06-01,0.7397457397890186,0.23357728136400113,0.32104115920432186
2023-06-02,0.7072036150137633,0.22323974120728174,0.32448040274749723
2023-06-05,0.7183064169676525,0.21385716288490042,0.33145225270792
2023-06-06,0.726765421884199,0.18205855945879024,0.3316091793833926
2023-06-07,0.7272656685070569,0.20599211332472267,0.341763638287752
2023-06-08,0.7356833044280737,0.18438996089473791,0.33322660053312014
2023-06-09,0.7248548107368462,0.16913682069148606,0.32675793567433953
